hhid,pid,wave,year,p_age,p_econstat,p_edu,p_employ_type,p_firm_size,p_hours,p_ind2000,p_ind2007,p_ind2017,p_job_begin,p_job_status,p_jobfam2000,p_jobfam2007,p_jobfam2017,p_jobtype,p_married,p_region,p_rel,p_religion,p_sample09,p_sample18,p_sample98,p_sex,p_wage,p_weight09_c,p_weight09_l,p_weight18_c,p_weight18_l,p_weight98_c,p_weight98_l
4399,439902,23,2020,57,1,3,1,4,40,889,912,912,2019m5,1,512,521,521,1,2,13,20,1,1,1,1,2,190,4343.4209,4228.8906,2566.7183,2619.8872,1701.4336,1556.9882
9668,439903,23,2020,29,1,6,1,2,40,262,232,232,2020m4,1,135,233,233,1,1,6,10,1,2,1,2,1,270,1848.4724,1649.2418,1149.0979,944.54114,3393.7485,3393.9111
4400,440001,23,2020,66,1,3,1,2,40,603,493,493,2015m8,1,842,873,875,1,2,13,10,2,1,1,1,1,200,6573.6226,7342.835,3635.5107,3748.4092,1579.4471,1597.1925
4400,440002,23,2020,62,3,3,,,,,,,,,,,,,2,13,20,2,1,1,1,2,,5697.4014,4736.3184,3311.3704,3189.9136,1579.4471,1561.853
8956,440003,23,2020,38,1,6,1,3,40,291,291,291,2013m10,1,132,235,235,1,2,15,10,2,2,1,2,1,300,2093.3298,3663.3503,1745.0243,1573.3075,222.17792,444.37711
9148,440004,23,2020,36,1,6,1,,40,802,852,852,2014m7,1,152,252,252,1,2,13,20,2,2,1,2,2,360,1361.5416,2832.1853,1543.0638,1616.5913,836.45728,1672.9946
9325,440103,23,2020,27,1,5,1,6,40,923,953,953,2016m3,1,733,761,761,1,1,6,10,1,2,3,2,1,300,2726.8997,2432.991,,,2732.2549,2732.3857
4402,440201,23,2020,86,3,2,,,,,,,,,,,,,3,13,5,1,1,1,1,1,,2732.3354,2280.605,1629.0858,1359.2585,35.86256,29.766426
4403,440301,23,2020,53,1,6,2,,90,889,912,912,2011m7,4,415,432,432,2,3,8,10,1,1,1,1,1,100,6771.3735,4657.8071,4310.853,3218.0859,22961.49,8343.5371
8893,440302,23,2020,51,1,5,2,1,60,702,682,682,2010m8,4,262,274,274,2,3,8,10,1,2,1,2,2,400,3406.5437,3760.5562,1957.1661,2221.821,4920.5933,4920.8286
4403,440304,23,2020,22,3,5,,,,,,,,,,,,,1,8,12,1,1,1,1,1,,9817.7803,10933.736,6012.3823,6050.3193,22961.49,37581.645
4404,440401,23,2020,54,1,6,1,4,40,722,620,620,1994m5,1,120,222,223,1,2,8,10,1,1,1,1,1,550,5014.5288,4759.8301,3079.2751,2650.2993,6071.1924,5786.3301
4404,440402,23,2020,51,1,6,2,,30,809,855,855,2006m12,4,252,254,254,2,2,8,20,3,1,1,1,2,250,5089.6758,4575.4014,3077.2371,2952.3442,6071.1924,4286.2744
4404,440404,23,2020,21,3,4,,,,,,,,,,,,,1,8,12,3,1,1,1,2,,6217.2935,7170.4331,3592.1228,4150.189,6071.1924,8141.8447
4406,440601,23,2020,59,1,5,1,6,40,452,411,411,1993m12,1,132,235,235,1,2,5,10,3,1,1,1,1,720,4837.6626,6014.9897,2455.1228,2286.7852,2947.2786,2937.8101
4406,440602,23,2020,54,1,3,1,1,20,602,492,492,2014m3,2,915,,,1,2,5,20,3,1,1,1,2,74,4768.2246,4637.2007,2387.9241,2778.4836,2947.2786,2396.9993
4406,440603,23,2020,30,2,6,,,,,,,,,,,,,1,5,11,3,1,1,1,1,,5586.832,3953.7981,2515.5615,2272.5293,2947.2786,3507.4497
9669,440604,23,2020,29,1,6,1,3,40,721,620,620,2018m12,1,120,222,222,1,1,1,10,3,2,1,2,2,300,5473.3652,4603.2573,4566.2524,3865.7522,3375.7871,3375.9487
4407,440701,23,2020,57,1,3,1,6,40,271,241,241,1987m5,1,816,882,882,1,2,13,10,1,1,1,1,1,950,10259.911,10517.078,7116.2954,7354.9297,2576.0967,2621.9387
4407,440702,23,2020,57,3,3,,,,,,,,,,,,,2,13,20,1,1,1,1,2,,7233.0771,6251.4688,4989.4409,4875.1626,2576.0967,2439.0637
4407,440703,23,2020,30,3,6,,,,,,,,,,,,,1,13,11,1,1,1,1,1,,7219.752,13263.425,5660.2983,5446.6646,2576.0967,2621.9387
4407,440704,23,2020,27,1,6,1,3,40,462,422,422,2018m2,1,732,753,753,1,1,13,12,1,1,1,1,1,220,7943.5049,1120.7291,5190.4004,5042.6836,2576.0967,2621.9387
4408,440801,23,2020,57,1,6,1,3,40,801,851,851,1991m3,1,153,252,252,1,2,13,10,3,1,1,1,1,600,5915.5728,7095.2734,3260.3303,2997.7319,5329.8574,4304.272
4408,440802,23,2020,56,1,5,1,4,40,851,861,861,2011m6,1,143,243,243,1,2,13,20,3,1,1,1,2,460,4170.3862,6161.3413,2285.9121,2605.9248,5329.8574,5710.6343
4408,440803,23,2020,28,3,6,,,,,,,,,,,,,1,13,11,1,1,1,1,1,,4579.9985,4008.5376,2377.9814,2393.5088,5329.8574,5594.9106
4408,440804,23,2020,26,1,5,1,,40,851,861,861,2020m4,1,311,312,312,1,1,13,12,1,1,1,1,1,250,4579.9985,2954.771,2377.9814,2359.7539,5329.8574,5710.6343
4410,441001,23,2020,72,1,6,1,3,40,452,411,411,2018m3,1,23,141,141,1,2,8,10,1,1,1,1,1,320,3991.4602,4158.4282,1782.4351,1695.1669,3394.8284,4883.0869
4410,441002,23,2020,69,3,3,,,,,,,,,,,,,2,8,20,2,1,1,1,2,,4458.3906,4920.5278,1905.2861,2231.6799,3394.8284,1906.895
8004,441004,23,2020,41,1,6,2,,40,722,582,582,2017m6,4,120,222,223,2,2,8,10,1,3,1,2,1,480,,,2426.4666,2414.8887,158.9422,317.8996
6942,441005,23,2020,38,1,6,1,2,40,919,949,949,2005m11,1,315,313,313,1,2,8,10,1,1,1,2,2,250,4581.4614,9678.833,2684.8755,2650.8538,24.334217,48.670765
4411,441102,23,2020,70,1,2,2,,30,11,11,11,2017m9,4,611,611,611,2,3,13,10,1,1,1,1,2,30,715.37183,772.14929,503.55191,527.75592,1869.4097,1869.4993
5072,441103,23,2020,48,1,5,1,6,40,601,491,491,1995m5,1,236,237,238,1,2,6,10,3,1,1,2,1,642,2425.8394,1373.0365,1400.7639,1601.795,4914.0825,8546.5322
8582,441104,23,2020,40,1,4,1,6,44,601,491,491,2005m1,1,431,431,431,1,2,13,10,1,2,1,2,1,350,321.0795,599.82202,364.59735,263.89212,49.309547,98.623817
7892,441105,23,2020,38,1,3,2,,30,12,12,12,2015m3,4,615,613,613,2,2,13,10,3,1,1,2,1,500,2242.1631,4290.02,1989.8024,2003.3567,246.87682,493.77728
4412,441202,23,2020,55,3,2,,,,,,,,,,,,,2,1,10,1,1,1,1,1,,2421.9565,2938.6287,1167.8308,1324.8833,1624.61,1624.6877
4412,441203,23,2020,60,3,2,,,,,,,,,,,,,2,1,20,3,1,1,1,2,,2154.7546,2149.2043,1128.7413,1175.975,1624.61,1624.6877
4413,441301,23,2020,73,1,2,2,,50,11,11,11,1990m2,4,611,611,611,2,2,13,10,1,1,1,1,1,300,897.80878,688.9975,645.65033,553.82294,1684.4618,1840.0862
4413,441302,23,2020,68,1,2,3,,40,11,11,11,1973m6,5,611,611,611,2,2,13,20,1,1,1,1,2,,929.74597,1177.2959,660.5575,587.96545,1684.4618,1529.215
5059,441303,23,2020,46,1,6,1,6,40,802,852,852,1996m3,1,152,252,252,1,2,5,20,2,1,1,2,2,500,1337.2211,1406.783,964.40582,976.65833,6.92839,13.857444
4413,441304,23,2020,44,1,6,3,,40,11,11,11,2010m3,5,612,611,611,2,1,13,12,1,1,1,1,1,,937.4198,827.90454,763.97089,846.82281,1684.4618,1684.3264
8145,441306,23,2020,40,1,6,1,,40,764,844,844,2010m8,1,442,411,411,1,1,1,10,1,2,1,2,1,290,857.5827,878.14417,619.34399,606.99896,1530.2295,1530.3027
4414,441401,23,2020,56,1,2,2,,30,461,421,421,1994m11,4,712,772,782,2,2,13,10,1,1,1,1,1,800,2093.9307,1603.6764,1559.9073,1721.6698,4176.8477,4976.4941
4414,441402,23,2020,55,1,3,3,,30,11,11,11,1999m2,5,611,611,611,2,2,13,20,1,1,1,1,2,,1476.1884,1546.7334,1093.6962,1135.4897,4176.8477,1778.7085
4414,441403,23,2020,25,3,4,,,,,,,,,,,,,1,13,11,1,1,1,1,1,,1621.1786,2194.3647,1137.7469,1116.8755,4176.8477,4976.4941
4414,441404,23,2020,23,3,5,,,,,,,,,,,,,1,13,12,3,1,1,1,1,,1621.1786,1933.923,1137.7469,1031.5374,4176.8477,4976.4941
4418,441802,23,2020,89,1,1,2,,30,11,11,11,2014m3,4,614,611,611,2,3,13,10,1,1,1,1,2,50,1180.059,1273.7175,724.94971,759.79553,2052.5564,2052.6545
4419,441901,23,2020,91,3,2,,,,,,,,,,,,,3,6,10,3,1,1,1,2,,1085.4155,1331.6542,558.3562,611.51813,1661.676,1661.7556
4420,442001,23,2020,79,1,2,2,,40,11,11,11,1960m1,4,613,612,612,2,2,13,10,1,1,1,1,1,180,1219.014,897.63538,771.75366,783.78961,1996.1313,2114.0437
4420,442002,23,2020,72,1,2,3,,30,11,11,11,1968m1,5,613,611,611,2,2,13,20,1,1,1,1,2,,1138.8774,1502.6006,782.21417,798.9007,1996.1313,1878.4102
5071,442003,23,2020,48,1,6,2,,55,518,465,465,2000m4,4,511,521,521,2,2,13,10,1,1,1,2,1,700,5857.4277,6697.4971,4687.1904,5010.5508,6699.8032,11121.064
7166,442004,23,2020,45,1,5,1,,40,764,844,844,2002m12,1,441,411,411,1,2,13,10,1,1,1,2,1,667,2440.8875,4559.9238,1760.0986,1779.4327,1751.3826,3502.9329
4421,442102,23,2020,96,3,1,,,,,,,,,,,,,3,13,10,1,1,1,1,2,,6190.2749,6681.583,3925.7961,4114.4956,4071.1245,4071.3193
4422,442202,23,2020,78,1,2,2,,24,11,11,11,1964m6,4,611,611,611,2,3,13,10,1,1,1,1,2,50,504.384,544.41583,342.77948,359.25574,1642.3486,1642.4274
5460,442203,23,2020,45,1,6,1,,40,660,651,651,2003m5,1,311,312,312,1,2,13,10,3,1,1,2,1,700,3408.6785,3474.1033,2595.9402,2778.5947,628.44885,734.88995
4423,442301,23,2020,73,1,2,2,,48,11,11,11,1972m6,4,611,611,611,2,2,13,10,1,1,1,1,1,200,1039.5931,794.19031,657.63721,665.91492,2111.1917,2326.1467
4423,442302,23,2020,69,1,2,3,,48,11,11,11,1972m11,5,611,611,611,2,2,13,20,2,1,1,1,2,,1076.574,1307.5327,672.82111,702.71143,2111.1917,1896.439
4424,442401,23,2020,86,3,2,,,,,,,,,,,,,3,13,10,1,1,1,1,2,,1237.2751,1335.4749,767.1767,804.05225,2164.636,2164.7397
7745,442402,23,2020,48,1,3,2,,25,462,422,422,2020m5,4,733,753,753,2,3,8,10,3,1,1,2,1,70,4294.5649,4252.8291,2289.8833,2185.0796,1712.5375,1712.6194
9670,442404,23,2020,21,1,3,1,1,40,931,961,961,2020m8,1,412,422,422,1,1,13,10,1,2,1,2,2,300,1578.0437,1125.5665,994.4317,827.84912,2702.5217,2417.949
9670,442405,23,2020,20,3,4,,,,,,,,,,,,,1,13,31,1,2,1,2,2,,1578.0437,1380.5796,994.4317,842.46991,2702.5217,2987.3535
4426,442601,23,2020,91,3,1,,,,,,,,,,,,,3,13,10,2,1,1,1,2,,1901.0924,2051.978,1191.17,1248.4254,4226.4316,4226.6338
4427,442701,23,2020,87,3,1,,,,,,,,,,,,,3,13,10,2,1,1,1,2,,1478.1416,1595.4584,906.94391,950.5376,5608.4346,5608.7031
4428,442801,23,2020,88,3,1,,,,,,,,,,,,,3,13,10,2,1,1,1,2,,2293.4424,2475.4678,1451.3441,1521.1052,4536.4512,4536.6685
4429,442901,23,2020,49,1,2,1,3,48,263,233,233,2008m5,1,821,843,843,1,2,13,10,1,1,1,1,1,400,1217.2618,1622.1229,951.86261,1024.0175,6.2746439,5.7504964
4429,442902,23,2020,47,1,2,1,1,25,523,478,478,2019m6,1,317,314,314,1,2,13,20,1,1,1,1,2,80,1239.6545,949.09448,823.13916,788.22607,6.2746439,0
4429,442903,23,2020,19,3,4,,,,,,,,,,,,,1,13,11,1,1,1,1,1,,1022.8542,924.48358,752.9436,740.60736,6.2746439,13.074336
4430,443001,23,2020,62,1,2,1,1,36,451,412,412,2016m8,1,721,743,743,1,2,13,10,1,1,1,1,1,150,1710.6587,2037.0117,845.0329,898.75122,1050.4302,2100.9609
6113,443003,23,2020,40,1,3,1,6,40,525,473,473,2001m10,1,315,313,313,1,2,13,20,3,1,1,2,2,290,1989.7872,2903.175,1463.8127,1492.312,1243.9203,2487.9597
5332,443004,23,2020,39,1,3,1,1,8,931,961,961,2016m2,1,412,422,422,1,2,13,20,3,1,1,2,2,32,788.1723,1183.9087,484.92303,429.68378,978.73102,2936.3337
6953,443005,23,2020,38,1,5,1,2,40,862,872,872,2019m12,1,271,247,247,1,2,13,20,1,1,1,2,2,250,2517.7786,3413.0459,1677.0172,1569.2985,3156.812,6313.9268
4430,443009,23,2020,57,3,2,,,,,,,,,,,,,2,13,20,1,1,1,1,2,,1401.3356,1206.0789,725.62103,707.19708,1050.4302,0
4431,443102,23,2020,85,3,2,,,,,,,,,,,,,3,13,6,3,1,1,1,2,,206.42743,668.43335,130.88541,132.3588,511.84369,1535.6046
4431,443103,23,2020,62,1,2,1,1,45,702,682,682,2019m1,1,30,139,139,1,2,13,10,3,1,1,1,1,210,264.0022,0,145.04913,156.692,511.84369,0
4431,443104,23,2020,57,1,3,1,,6,759,742,742,2017m8,3,911,941,941,1,2,13,20,3,1,1,1,2,100,216.26505,0,124.55221,123.81647,511.84369,0
4432,443201,23,2020,84,1,2,2,,20,11,11,11,1961m6,4,611,611,611,2,2,13,10,1,1,1,1,1,80,689.04248,952.94598,400.55743,395.55453,873.08197,1401.3099
4432,443202,23,2020,80,1,2,3,,30,11,11,11,1960m3,5,611,611,611,2,2,13,20,1,1,1,1,2,,643.74561,416.56577,405.98666,386.41916,873.08197,1218.0614
5328,443203,23,2020,46,1,4,2,,2,882,902,902,2014m12,4,432,432,432,2,2,8,20,1,1,1,2,2,30,1834.5986,1765.1301,995.06171,865.89679,1491.9457,2425.9653
4432,443204,23,2020,19,3,4,,,,,,,,,,,,,1,13,111,1,1,1,1,2,,552.79431,556.4187,329.85971,390.71176,873.08197,0
4433,443302,23,2020,88,3,1,,,,,,,,,,,,,3,13,10,1,1,1,1,2,,1015.6216,1096.2292,625.72968,655.8064,2325.302,2325.4133
4434,443401,23,2020,86,3,2,,,,,,,,,,,,,2,13,10,1,1,1,1,1,,837.23993,1189.8944,491.0921,511.52728,1273.9368,1297.7897
4434,443402,23,2020,78,1,2,2,,60,552,561,561,1978m7,4,421,441,441,2,2,13,20,3,1,1,1,2,150,782.20074,421.38928,497.74844,494.66223,1273.9368,1250.2059
5318,443403,23,2020,53,1,3,2,,30,702,682,682,2011m3,4,262,274,274,2,3,13,10,3,3,1,2,1,130,,,2847.5266,2618.1768,978.78137,978.82825
4435,443502,23,2020,61,1,2,1,3,100,861,871,871,2008m6,1,411,421,429,1,3,13,10,3,1,1,1,2,320,1869.3052,1902.6815,955.69275,1021.0939,1722.0673,1722.1498
7746,443504,23,2020,38,1,5,1,3,40,463,423,423,2017m3,3,733,762,762,1,2,13,10,1,3,1,2,1,540,,,2163.2847,2316.3564,129.58267,259.17773
4437,443701,23,2020,80,1,2,2,,70,512,462,462,1993m10,4,913,922,922,2,2,13,10,1,1,1,1,1,150,747.44336,887.60016,447.93271,450.49976,2028.1904,2160.2886
4437,443702,23,2020,76,3,2,,,,,,,,,,,,,2,13,20,3,1,1,1,2,,698.30725,562.21301,454.00406,468.4288,2028.1904,1896.2865
5067,443704,23,2020,47,1,3,3,2,60,552,561,561,2014m5,5,421,441,441,2,2,13,20,1,1,1,2,2,,1158.7412,1253.8962,767.38208,724.82458,50.81712,47.290058
5819,443705,23,2020,45,1,5,1,2,47,851,862,862,2020m2,1,242,245,245,1,2,13,20,3,1,1,2,2,200,1919.0392,2101.5996,1310.9373,1296.9937,2052.9031,6083.0259
5456,443706,23,2020,50,1,6,1,1,60,919,949,949,2008m1,1,173,248,248,1,2,12,10,3,3,1,2,1,10,,,1852.2712,1990.2771,55.610748,76.299065
4438,443801,23,2020,70,1,2,1,3,44,151,102,102,2020m4,1,751,710,710,1,3,13,10,1,1,1,1,2,130,1297.0946,1400.0421,912.06512,955.90497,1876.5594,1876.6493
6639,443802,23,2020,42,1,5,1,2,8,862,872,872,2016m10,3,271,247,247,1,2,13,20,1,1,1,2,2,60,5573.9565,5459.7339,3636.3396,3354.6206,1511.0359,3022.2166
4439,443901,23,2020,63,1,2,1,4,30,743,721,721,2018m6,1,842,873,873,1,2,13,10,1,1,1,1,1,150,1924.0039,2019.7501,1050.7529,1087.2482,1262.1215,2524.3638
7893,443902,23,2020,84,3,2,,,,,,,,,,,,,3,13,10,1,1,1,2,2,,629.87292,679.86456,387.30939,405.92603,1502.4808,1502.5529
9149,443903,23,2020,32,1,5,1,6,40,639,529,529,2020m2,1,321,521,521,1,1,13,10,1,2,1,2,2,240,960.99091,999.49359,550.80646,568.60156,11127.238,11127.771
4439,443904,23,2020,65,1,2,1,,24,939,969,969,2014m7,3,411,421,429,1,2,13,20,3,1,1,1,2,50,1667.5466,1507.1685,957.0683,917.95764,1262.1215,0
9326,444101,23,2020,80,3,2,,,,,,,,,,,,,3,14,10,2,2,1,2,2,,1887.5403,2041.472,915.33173,982.03333,2329.1233,2329.2349
4441,444102,23,2020,50,1,3,2,1,60,552,561,561,2017m5,4,421,441,441,2,2,14,10,3,1,1,1,1,200,2572.1621,6368.1831,1440.391,1594.2678,2212.3279,5230.5249
4441,444103,23,2020,49,3,3,,,,,,,,,,,,,2,14,20,3,1,1,1,2,,2301.2295,2707.6646,1330.9332,1395.0293,2212.3279,0
4441,444104,23,2020,22,3,3,,,,,,,,,,,,,1,14,11,3,1,1,1,1,,2318.8809,3187.0652,1471.1563,1700.9723,2212.3279,5837.9463
4441,444105,23,2020,18,3,2,,,,,,,,,,,,,1,14,12,1,1,1,1,1,,4460.8633,4152.7373,1943.0503,2202.4553,2212.3279,2206.1316
4441,444106,23,2020,81,3,2,,,,,,,,,,,,,2,14,7,1,1,1,1,1,,2752.1697,0,1357.7557,1188.0342,2212.3279,0
4441,444107,23,2020,74,3,2,,,,,,,,,,,,,2,14,8,3,1,1,1,2,,2381.7358,0,1270.5262,1027.3278,2212.3279,0
4442,444201,23,2020,59,1,3,1,6,40,271,241,241,1984m9,1,316,312,312,1,2,14,10,1,1,1,1,1,320,4971.6841,2372.5933,3969.5295,3531.9612,13921.142,2873.1182
4442,444202,23,2020,57,1,3,1,2,20,513,463,463,2003m7,1,913,922,922,1,2,14,20,1,1,1,1,2,200,4856.2861,3580.717,3675.3628,3367.1582,13921.142,2479.0593
4442,444203,23,2020,31,3,6,,,,,,,,,,,,,1,14,11,1,1,1,1,1,,5583.5918,5872.1187,4295.042,4260.0308,13921.142,11208.609
4442,444204,23,2020,29,3,6,,,,,,,,,,,,,1,14,12,1,1,1,1,2,,5263.7007,6192.291,4243.2432,3748.9072,13921.142,39126.445
4444,444401,23,2020,59,1,2,2,,54,922,952,952,1991m1,4,731,751,751,2,2,14,10,2,1,1,1,1,200,2127.8435,1196.3739,1250.3281,1079.0226,2358.5735,2384.856
4444,444402,23,2020,57,1,2,2,,30,11,11,11,2012m3,4,611,611,611,2,2,14,20,2,1,1,1,2,10,2078.4541,2321.6465,1157.6711,1028.4308,2358.5735,2280.1777
4444,444403,23,2020,34,1,6,1,6,40,451,412,412,2018m10,1,315,313,313,1,1,14,11,3,1,1,1,2,220,2036.2908,2048.5439,1174.1956,1130.631,2358.5735,2384.856
4444,444404,23,2020,32,3,4,,,,,,,,,,,,,1,14,12,2,1,1,1,1,,2389.7354,2655.1011,1352.8585,1655.6603,2358.5735,2384.856
4445,444501,23,2020,54,1,3,1,4,50,271,241,241,1991m1,1,713,762,762,1,2,14,10,1,1,1,1,1,400,3989.689,4018.459,2399.6897,2044.2517,4609.9712,3376.5671
4445,444502,23,2020,49,3,3,,,,,,,,,,,,,2,14,20,4,1,1,1,2,,3569.4443,3608.3535,2217.3333,2048.9036,4609.9712,3153.918
4445,444503,23,2020,25,1,3,1,3,40,343,303,303,2019m6,1,821,851,851,1,1,14,11,1,1,1,1,1,300,3596.8235,3489.8621,2450.9446,2239.6003,4609.9712,5041.4316
4445,444504,23,2020,20,3,4,,,,,,,,,,,,,1,14,12,1,1,1,1,1,,3596.8235,3692.9534,2450.9446,2603.9658,4609.9712,5739.5215
4445,444505,23,2020,20,3,4,,,,,,,,,,,,,1,14,13,1,1,1,1,1,,3596.8235,3692.9534,2450.9446,2603.9658,4609.9712,5739.5215
6495,444602,23,2020,61,3,3,,,,,,,,,,,,,3,4,10,2,3,1,2,2,,,,2038.1143,2309.1057,3002.0159,3002.1597
4447,444702,23,2020,55,3,2,,,,,,,,,,,,,3,14,10,2,1,1,1,2,,4176.5938,4229.6113,2120.0598,2270.4827,2695.6135,2695.7424
8895,444703,23,2020,35,1,5,1,2,40,514,464,464,2015m2,1,511,521,521,1,2,14,10,1,2,1,2,2,160,2284.3777,5296.8716,1646.8535,1440.7252,525.0014,1050.0531
9150,444704,23,2020,33,1,5,1,3,40,851,861,861,2019m1,1,143,243,243,1,2,14,20,1,2,1,2,2,170,1960.6454,4546.2217,1352.0432,1221.4144,570.17487,1140.4044
5099,444903,23,2020,52,1,6,1,1,40,862,872,872,2020m1,1,172,247,247,1,2,14,20,4,1,1,2,2,225,2756.8408,3375.0352,1503.6523,1395.738,4204.0669,6751.4272
6358,445002,23,2020,45,1,5,1,3,40,241,201,201,1996m10,1,316,312,312,1,2,8,10,2,1,1,2,1,530,4507.2227,5473.772,2845.9849,2882.699,9144.1113,15190.423
4450,445003,23,2020,34,1,5,2,1,60,922,952,952,2015m11,4,731,751,751,2,2,14,10,1,1,1,1,1,350,7313.874,11311.295,1845.1373,3670.1653,7488.9785,29957.35
6358,445004,23,2020,44,3,3,,,,,,,,,,,,,2,8,20,2,1,1,2,2,,4040.7354,2500.3733,2563.5522,2479.6377,9144.1113,0
6358,445006,23,2020,18,3,2,,,,,,,,,,,,,1,8,12,1,1,1,2,2,,4384.9688,5234.1475,3079.6853,3190.4905,9144.1113,12243.224
4450,445007,23,2020,34,3,6,,,,,,,,,,,,,2,14,20,3,1,1,1,2,,6232.144,0,1601.4624,2908.6799,7488.9785,0
4450,445010,23,2020,54,3,2,,,,,,,,,,,,,3,14,8,1,1,1,1,1,,6512.3442,6180.1782,1705.2981,0,7488.9785,0
4450,445011,23,2020,32,1,3,1,1,60,922,952,952,2019m6,1,315,313,313,1,1,14,41,3,1,1,1,2,150,6232.144,7225.3525,1601.4624,0,7488.9785,0
4451,445102,23,2020,77,3,2,,,,,,,,,,,,,3,14,10,2,1,1,1,2,,2069.292,2238.0459,947.15808,1016.1789,2338.6467,2338.7588
4452,445202,23,2020,77,3,1,,,,,,,,,,,,,3,14,10,2,1,1,1,2,,2326.752,2516.502,1065.2885,1142.9176,4058.4224,4058.6167
4454,445402,23,2020,84,3,1,,,,,,,,,,,,,3,14,10,2,1,1,1,2,,3036.2874,2610.4976,1577.6589,1485.0164,4037.6406,4334.4351
4454,445403,23,2020,57,3,2,,,,,,,,,,,,,1,14,12,2,1,1,1,1,,3279.0466,3749.9082,1788.5861,2047.5502,4037.6406,3741.2327
5302,445404,23,2020,51,1,3,1,4,40,281,251,251,,1,821,851,851,1,3,14,10,3,1,1,2,1,400,3213.3337,2502.8271,1927.4937,1314.238,32.789433,60.450367
4455,445501,23,2020,81,3,3,,,,,,,,,,,,,2,14,10,1,1,1,1,1,,2112.0442,2075.8152,968.43207,1045.421,2245.0542,2760.0618
4455,445502,23,2020,81,3,2,,,,,,,,,,,,,2,14,20,1,1,1,1,2,,1827.7693,1953.2601,906.21484,899.70892,2245.0542,1730.2618
5240,445603,23,2020,46,1,5,1,1,40,741,711,711,2018m4,1,292,330,330,1,2,14,20,2,1,1,2,2,300,1001.3387,1045.3668,607.89746,493.92081,11.389808,22.780706
6612,445604,23,2020,42,3,6,,,,,,,,,,,,,2,8,20,1,1,1,2,2,,1796.4694,1786.6434,935.14172,904.88776,6.9878745,13.976418
4459,445901,23,2020,79,1,2,2,,30,11,11,11,2006m5,4,611,611,611,2,2,14,10,2,1,1,1,1,60,1048.0823,1395.7278,533.1037,503.17944,1234.6349,2037.0128
4459,445902,23,2020,81,1,2,3,,30,11,11,11,2006m5,5,611,611,611,2,2,14,20,2,1,1,1,2,,907.01355,1597.9299,498.85431,447.33386,1234.6349,1667.0691
4459,445903,23,2020,45,3,5,,,,,,,,,,,,,1,14,14,1,1,1,1,1,,911.62042,0,549.08417,608.01801,1234.6349,0
4461,446101,23,2020,58,1,3,1,1,40,464,424,424,2003m7,3,713,773,783,1,2,14,10,2,1,1,1,1,250,5375.0962,3095.1934,3324.7539,2880.9858,3678.7659,3528.1523
4461,446102,23,2020,50,3,3,,,,,,,,,,,,,2,14,20,1,1,1,1,2,,5250.335,4639.2593,3078.3691,2760.9238,3678.7659,3138.615
4461,446103,23,2020,28,3,6,,,,,,,,,,,,,1,14,11,1,1,1,1,1,,4845.8096,7014.6938,3395.7673,3027.9368,3678.7659,4024.5005
4461,446104,23,2020,26,3,6,,,,,,,,,,,,,1,14,12,1,1,1,1,1,,4845.8096,5134.9419,3395.7673,4063.5166,3678.7659,4024.5005
4462,446201,23,2020,48,1,5,2,,60,552,561,561,2006m10,4,421,441,441,2,2,14,10,2,1,1,1,1,450,5266.8218,6548.792,3281.9827,2984.1516,5052.8198,4804.6323
4462,446202,23,2020,48,1,3,3,,50,552,561,561,2006m10,5,422,442,442,2,2,14,20,2,1,1,1,2,,5063.0786,4689.644,3123.5156,3009.0374,5052.8198,3216.5581
4462,446203,23,2020,22,3,4,,,,,,,,,,,,,1,14,11,1,1,1,1,1,,5101.9146,3810.6521,3452.5996,3293.5571,5052.8198,4856.5693
4462,446204,23,2020,19,3,3,,,,,,,,,,,,,1,14,12,1,1,1,1,1,,9814.624,11482.279,4560.0693,5178.166,5052.8198,7334.4878
4463,446301,23,2020,72,1,3,2,1,60,513,463,463,1997m3,4,512,521,521,2,2,14,10,2,1,1,1,1,300,2803.426,3200.9587,1186.1549,1284.4009,1871.5564,1871.646
4463,446302,23,2020,69,3,2,,,,,,,,,,,,,2,14,20,2,1,1,1,2,,2757.7642,2368.3674,1178.0693,1126.4142,1871.5564,1871.646
6097,446303,23,2020,46,1,6,2,1,60,513,463,463,,4,511,521,521,2,2,14,10,4,1,1,2,1,500,2206.1284,2626.4612,1217.2404,1161.0909,1.624615,4.8740783
4464,446401,23,2020,64,3,3,,,,,,,,,,,,,2,14,10,2,1,1,1,1,,2531.9832,3148.7273,1092.4177,1037.3882,2344.043,2344.155
4464,446402,23,2020,59,1,2,2,,84,522,472,472,2006m10,4,512,521,521,2,2,14,20,2,1,1,1,2,200,2350.3123,2070.9377,1076.0681,1299.813,2344.043,2344.155
8588,446403,23,2020,32,3,5,,,,,,,,,,,,,2,8,20,1,2,1,2,2,,802.77386,1695.9467,487.31799,492.46982,586.01074,1172.0775
4465,446501,23,2020,66,3,2,,,,,,,,,,,,,2,14,10,3,1,1,1,1,,1225.0663,2696.6169,490.42365,513.07056,96.432869,192.87497
4465,446505,23,2020,65,3,2,,,,,,,,,,,,,2,14,20,3,1,1,1,2,,1225.3735,0,488.46329,526.38831,96.432869,0
4468,446801,23,2020,63,1,6,1,1,40,659,641,641,2018m9,1,23,132,132,1,2,14,10,1,1,1,1,1,480,2877.0544,2682.5161,1086.3768,1125.4493,1550.9449,1551.0193
